url	download_complete
www.ics.uci.edu/faculty/centers/index.php	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_Defense.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=emilyo	incomplete
www.ics.uci.edu/research/pricing.html	incomplete
www.ics.uci.edu/~sajjadt	incomplete
www.ics.uci.edu/about_deanmsg.php	complete
www.ics.uci.edu/ugrad/degrees/Second_BA.php	complete
asterix.ics.uci.edu/publications.html	incomplete
vision.ics.uci.edu/sccv	incomplete
www.ics.uci.edu/grad/policies	incomplete
elnino.ics.uci.edu	incomplete
www.ics.uci.edu/~vpsaini	incomplete
www.ics.uci.edu/community/news/view_news?id=1195	incomplete
www.ics.uci.edu/community/news/view_news?id=1194	incomplete
www.ics.uci.edu/community/news/view_news?id=1197	incomplete
www.ics.uci.edu/community/news/view_news?id=1196	incomplete
www.ics.uci.edu/community/news/view_news?id=1191	incomplete
www.ics.uci.edu/community/news/view_news?id=1190	incomplete
www.ics.uci.edu/community/news/view_news?id=1193	incomplete
www.ics.uci.edu/community/news/view_news?id=1192	incomplete
www.ics.uci.edu/MJCarey_Invited_Lectures.html	incomplete
www.ics.uci.edu/bio.html	incomplete
www.ics.uci.edu/community/news/view_news?id=1199	incomplete
www.ics.uci.edu/community/news/view_news?id=1198	incomplete
www.ics.uci.edu/events/175565496386487?ref=3&action_history=null	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=yamingy	incomplete
www.ics.uci.edu/~ngallo1	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sjordan	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=givargis	incomplete
www.ics.uci.edu/computing/account/renewal.php	complete
www.ics.uci.edu/search/str/%E9%9D%9E%E8%90%A5%E5%88%A9%E7%BB%84%E7%BB%87/keywords_pages?ref=page_about_category	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=igassko	incomplete
www.ics.uci.edu/~gts	complete
www.ics.uci.edu/community/news/view_news?id=1289	incomplete
www.ics.uci.edu/community/news/view_news?id=1288	incomplete
www.ics.uci.edu/community/news/view_news?id=1281	incomplete
www.ics.uci.edu/community/news/view_news?id=1280	incomplete
www.ics.uci.edu/ugrad/degrees/degree_cs.php	complete
www.ics.uci.edu/community/news/view_news?id=1282	incomplete
www.ics.uci.edu/community/news/view_news?id=1285	incomplete
www.ics.uci.edu/community/news/view_news?id=1284	incomplete
www.ics.uci.edu/community/news/view_news?id=1287	incomplete
www.ics.uci.edu/community/news/view_news?id=1286	incomplete
www.ics.uci.edu/UCIBrenICS/photos/a.10150104180706909.283411.106291486908/10155392110046909?type=3	incomplete
www.ics.uci.edu/funding/index.php	incomplete
www.ics.uci.edu/ugrad/courses/listing.php?year=2016&level=Lower-Division&department=STATS&program=ALL	incomplete
hombao.ics.uci.edu?s=courses	incomplete
www.ics.uci.edu/policies/Grade_Options.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jfeldman	incomplete
www.ics.uci.edu/computing/email/google_faq.php	incomplete
emj.ics.uci.edu	incomplete
www.ics.uci.edu/UCIBrenICS/reviews?ref=page_internal	incomplete
emj.ics.uci.edu/papers/computational-biology-papers	complete
www.ics.uci.edu/people.html	incomplete
radicle.ics.uci.edu/pub.html	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_02_jpg.php	incomplete
www.ics.uci.edu/computing/web/faqs.php	complete
www.ics.uci.edu/teaching/stat262/index.htm	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=yunanc	complete
www.ics.uci.edu/ugrad/courses	complete
www.ics.uci.edu/%7Emajumder/pub.html	incomplete
www.ics.uci.edu/faculty/area_software.php	complete
ngs.ics.uci.edu/entrepreneur	incomplete
www.ics.uci.edu/~jutts/GAISE/index.html	incomplete
www.ics.uci.edu/~tujohnso	incomplete
ngs.ics.uci.edu/research/research-papers	incomplete
www.ics.uci.edu/~aalsulim	incomplete
www.ics.uci.edu/community/stayconnected/index.php	incomplete
www.ics.uci.edu/%7elab/students/printing.php	incomplete
ngs.ics.uci.edu/research/patents	incomplete
www.ics.uci.edu/contact.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=pjsmyth	incomplete
www.ics.uci.edu/UCIBrenICS/photos/pb.106291486908.-2207520000.1518685287./10155153197161909?type=3	incomplete
ngs.ics.uci.edu/research	incomplete
www.ics.uci.edu/faculty/area_compdesign.php	complete
www.ics.uci.edu/grad/index	complete
www.ics.uci.edu/courses/141/index.html	incomplete
www.ics.uci.edu/computing/linux/tools.php	incomplete
ngs.ics.uci.edu/researcher	incomplete
www.ics.uci.edu/prospective/vi/degrees/computer-science	incomplete
www.ics.uci.edu/ugrad/degrees/degree_cgs.php	complete
www.ics.uci.edu/computing/staff.php	incomplete
www.ics.uci.edu/faculty/area_cscw.php	complete
www.ics.uci.edu/community/news/view_news.php?id=1265	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1264	complete
www.ics.uci.edu/community/news/view_news.php?id=1267	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1266	complete
www.ics.uci.edu/community/news/view_news.php?id=1261	complete
www.ics.uci.edu/community/news/view_news.php?id=1260	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1263	complete
www.ics.uci.edu/community/news/view_news.php?id=1262	complete
mcs.ics.uci.edu/current-students/mcs-grade-policy	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1269	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1268	complete
vid.ics.uci.edu/lab-members/faculty/judith_full	incomplete
ngs.ics.uci.edu/research/research-papers/multimedia-information-management	incomplete
www.ics.uci.edu/~avinask1	incomplete
www.ics.uci.edu/misc.html	incomplete
www.ics.uci.edu/../employment/index.php	incomplete
swiki.ics.uci.edu	incomplete
emj.ics.uci.edu/reviews-and-tutorials	incomplete
hombao.ics.uci.edu?s=recent	incomplete
www.ics.uci.edu/prospective/zh-tw/degrees/computer-science	incomplete
gats.ics.uci.edu/tracker	incomplete
www.ics.uci.edu/%7elab/schedules/364a.html	incomplete
www.ics.uci.edu/projects/OpenCV.html	incomplete
ngs.ics.uci.edu/research/presentations	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jutts	incomplete
www.ics.uci.edu/computing/email/thunderbird_Gmail.php	complete
www.ics.uci.edu/MJCarey_Publications.html	incomplete
www.ics.uci.edu/ugrad/internship/index.php	incomplete
www.ics.uci.edu/QA_Petitions.php	complete
www.ics.uci.edu/proj_ics/index.php	incomplete
www.ics.uci.edu/~magda	incomplete
www.ics.uci.edu/faculty/area_hci.php	complete
www.ics.uci.edu/faculty/index.php?department=Statistics	incomplete
www.ics.uci.edu/~dechter	incomplete
www.ics.uci.edu/hashtag/zotzotzot?source=feed_text&story_id=10155305988436909	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=wjohnson	incomplete
www.ics.uci.edu/prospective/en/uci/bren-school	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=weinings	incomplete
www.ics.uci.edu/ugrad/Grade_Options.php	incomplete
www.ics.uci.edu/~hstrong	incomplete
www.ics.uci.edu/faculty/area/area_biomed.php	incomplete
www.ics.uci.edu/~djr	incomplete
emj.ics.uci.edu/wp-content/emj/uploads/MjolsnessCunhaPMAV24Oct2012	incomplete
www.ics.uci.edu/pubs.html	incomplete
www.ics.uci.edu/ugrad/degrees/Double_Majors.php	complete
www.ics.uci.edu/~khanhtn1	incomplete
www.ics.uci.edu/~ardalan	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=gtsudik	incomplete
www.ics.uci.edu/about/search/search_graduate.php	incomplete
www.ics.uci.edu/involved/corporate_partner	complete
www.ics.uci.edu/~mengyaz1	incomplete
www.ics.uci.edu/about_contact.php	complete
mcs.ics.uci.edu/prospective-students/application-process	complete
www.ics.uci.edu/~tmuck	incomplete
www.ics.uci.edu/multicore.html	incomplete
www.ics.uci.edu/~sudderth	incomplete
emj.ics.uci.edu/research-opportunities	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=lbic	incomplete
www.ics.uci.edu/sao/Appts_Walk-Ins.php	complete
www.ics.uci.edu/prospective/ko/degrees/computer-game-science	incomplete
www.ics.uci.edu/ugrad/Second_BA.php	incomplete
www.ics.uci.edu/about/search/search_payroll.php	incomplete
www.ics.uci.edu/~sysarch	incomplete
www.ics.uci.edu/grad/degrees/index.php	complete
hombao.ics.uci.edu?s=research	incomplete
duttgroup.ics.uci.edu/doku.php/Home	incomplete
www.ics.uci.edu/community/news/view_news?id=1168	incomplete
www.ics.uci.edu/community/news/view_news?id=1169	incomplete
www.ics.uci.edu/community/news/view_news?id=1160	incomplete
www.ics.uci.edu/community/news/view_news?id=1161	incomplete
www.ics.uci.edu/community/news/view_news?id=1162	incomplete
www.ics.uci.edu/community/news/view_news?id=1163	incomplete
www.ics.uci.edu/community/news/view_news?id=1164	incomplete
www.ics.uci.edu/community/news/view_news?id=1165	incomplete
www.ics.uci.edu/community/news/view_news?id=1166	incomplete
www.ics.uci.edu/community/news/view_news?id=1167	incomplete
www.ics.uci.edu/faculty/area/area_medical.php	incomplete
www.ics.uci.edu/community/events/openhouse/video_bren.html	incomplete
www.ics.uci.edu/policies/Academic_Standing.php	complete
www.ics.uci.edu/UCI.Informatics/photos/a.162031677328065.1073741828.157874501077116/796978323833394?type=3	incomplete
mcs.ics.uci.edu/prospective-students/admissions-requirement	incomplete
www.ics.uci.edu/visit/index.php	complete
www.ics.uci.edu/faculty/area_multimedia.php	complete
www.ics.uci.edu/UCIBrenICS/reviews	incomplete
www.ics.uci.edu/ugrad/policies/index.php	incomplete
www.ics.uci.edu/~rdiazgar	incomplete
www.ics.uci.edu/policies/Course_Outside_UCI.php	complete
www.ics.uci.edu/about/search/search_sao.php	incomplete
www.ics.uci.edu/computing/email/mailboss.php	complete
www.ics.uci.edu/computing/policy/ethics.php	complete
emj.ics.uci.edu/software	incomplete
www.ics.uci.edu/community/news/view_news.php?id=1272	incomplete
www.ics.uci.edu/~jutts/hyman.html	incomplete
www.ics.uci.edu/~vazirani	incomplete
www.ics.uci.edu/../community/news/index.php	incomplete
www.ics.uci.edu/~wjohnson	incomplete
www.ics.uci.edu/~emilyo	complete
www.ics.uci.edu/faculty/area_ubi.php	complete
www.ics.uci.edu/degrees/Second_BA.php	complete
www.ics.uci.edu/about/search	incomplete
www.ics.uci.edu/computing/contact/staff.php	complete
ngs.ics.uci.edu	complete
www.ics.uci.edu/computing/linux/modules.php	complete
www.ics.uci.edu/MJCarey_Prior_Research_Funding.html	incomplete
graphmod.ics.uci.edu	incomplete
www.ics.uci.edu/~ohaimson	incomplete
www.ics.uci.edu/QA_Graduation.php	complete
www.ics.uci.edu/about/bren/gallery/gallery_06_jpg.php	incomplete
www.ics.uci.edu/projects/oldprojects.html	incomplete
emj.ics.uci.edu/i-htm	incomplete
www.ics.uci.edu/~maheshmn/eCACTI/main.htm	incomplete
www.ics.uci.edu/~jutts/response.html	incomplete
www.ics.uci.edu/~guix	incomplete
mcs.ics.uci.edu/advisory-board	incomplete
www.ics.uci.edu/~gbowker	incomplete
www.ics.uci.edu/events/1992728694314499?acontext=%7B%22source%22%3A3%2C%22source_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22newsfeed%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22feed_story%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%5D%22%2C%22has_source%22%3Atrue%7D&source=3&source_newsfeed_story_type=regular&action_history=%5B%7B%22surface%22%3A%22newsfeed%22%2C%22mechanism%22%3A%22feed_story%22%2C%22extra_data%22%3A%5B%5D%7D%5D&has_source=1&hc_ref=ART-1y7vcbc0KcQNpaqlnpvHD9ILrli52wmFJUPfPYSBTK-CTWHYChceC_qZPzbiC-M	incomplete
www.ics.uci.edu/~stasio	incomplete
www.ics.uci.edu/%7Egts/stupid.html	incomplete
www.ics.uci.edu/prospective/vi/contact/student-affairs	incomplete
emj.ics.uci.edu/papers/calculational-papers	incomplete
mcs.ics.uci.edu/faq	incomplete
www.ics.uci.edu/ugrad/resources/index.php	complete
www.ics.uci.edu/faculty/area/area_algorithms.php	incomplete
www.ics.uci.edu/~jutts/110	incomplete
www.ics.uci.edu/../statistics/index.php	incomplete
mcs.ics.uci.edu/current-students/resources	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=hombao	incomplete
www.ics.uci.edu/computing/linux/hosts.php	complete
www.ics.uci.edu/~sysarch/projects/OpenCV.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ddenenbe	incomplete
www.ics.uci.edu/computing/helpdesk.php	incomplete
www.ics.uci.edu/degrees/Double_Majors.php	complete
www.ics.uci.edu/events/291967007997834?acontext=%7B%22ref%22%3A%223%22%2C%22ref_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22null%22%7D	incomplete
www.ics.uci.edu/	incomplete
honors.ics.uci.edu	incomplete
hombao.ics.uci.edu	complete
www.ics.uci.edu/~qiuxiz	incomplete
www.ics.uci.edu/%7Edjr/DebraJRichardson/SE4S.html	complete
www.ics.uci.edu/ugrad/policies/Withdrawal_Readmission.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mizukoi	incomplete
www.ics.uci.edu/about_safety.php	complete
www.ics.uci.edu/ugrad/resources/ICS_StudentLife_nonTechOpps.php	incomplete
www.ics.uci.edu/faculty/area/area_security.php	incomplete
www.ics.uci.edu/activities.htm	incomplete
mhcid.ics.uci.edu/program/capstone-projects	incomplete
www.ics.uci.edu/prospective/ko/opportunities/applied-learning	incomplete
www.ics.uci.edu/computing	incomplete
www.ics.uci.edu/courses/index.php	complete
futurehealth.ics.uci.edu	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=sameer	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_SexualHarassment.php	incomplete
ngs.ics.uci.edu/research/books	incomplete
duttgroup.ics.uci.edu/doku.php/projects?do=resendpwd	incomplete
emj.ics.uci.edu/papers/cognition-papers	incomplete
hombao.ics.uci.edu?s=people	incomplete
www.ics.uci.edu/faculty/area/area_multimedia.php	incomplete
www.ics.uci.edu/%7eprojects/cert	incomplete
www.ics.uci.edu/~klefstad	incomplete
www.ics.uci.edu/UCIBrenICS/photos/a.10150104180706909.283411.106291486908/10155320660971909?type=3	incomplete
radicle.ics.uci.edu	complete
mhcid.ics.uci.edu/admissions/admissions-overview	incomplete
www.ics.uci.edu/community/news/view_news?id=1179	incomplete
www.ics.uci.edu/community/news/view_news?id=1178	incomplete
www.ics.uci.edu/community/news/view_news?id=1173	incomplete
www.ics.uci.edu/community/news/view_news?id=1172	incomplete
www.ics.uci.edu/community/news/view_news?id=1171	incomplete
www.ics.uci.edu/community/news/view_news?id=1170	incomplete
www.ics.uci.edu/community/news/view_news?id=1177	incomplete
www.ics.uci.edu/computing/linux/sge.php	complete
www.ics.uci.edu/community/news/view_news?id=1175	incomplete
mhcid.ics.uci.edu/program/about-the-program	complete
www.ics.uci.edu/computing/who.php	incomplete
www.ics.uci.edu/computing/elnino.ics.uci.edu	incomplete
www.ics.uci.edu/%7elab	complete
emj.ics.uci.edu/papers/modeling-frameworks-papers	incomplete
www.ics.uci.edu/community/alumni	complete
mcs.ics.uci.edu/career/interviewing	incomplete
www.ics.uci.edu/about/bren	incomplete
www.ics.uci.edu/ugrad/Computer_RemoteAccess.php	incomplete
www.ics.uci.edu/events/1992728694314499?acontext=%7B%22ref%22%3A%223%22%2C%22ref_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22null%22%7D	incomplete
duttgroup.ics.uci.edu/doku.php/internal	incomplete
www.ics.uci.edu/~alexv	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=shz	complete
emj.ics.uci.edu/about	incomplete
www.ics.uci.edu/MJCarey_Professional_Activities.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=emj	complete
www.ics.uci.edu/faculty/area/area_scientific.php	incomplete
www.ics.uci.edu/computing/linux/shell.php	complete
www.ics.uci.edu/computing/services/microsoft_dreamspark.php	complete
www.ics.uci.edu/ugrad/sao/Course_updates	complete
emj.ics.uci.edu/projects	incomplete
www.ics.uci.edu/community/news/view_news?id=1176	incomplete
www.ics.uci.edu/prospective/ko/opportunities/research	incomplete
www.ics.uci.edu/prospective/ko/degrees/computer-science	incomplete
www.ics.uci.edu/about/bren/bren_press.php	complete
www.ics.uci.edu/UCIBrenICS/photos/a.10150104180706909.283411.106291486908/10155338287286909?type=3	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jsolson	incomplete
www.ics.uci.edu/community/news/view_news?id=1274	incomplete
hombao.ics.uci.edu?s=education	incomplete
www.ics.uci.edu/about/about_meet_the_dean.php	incomplete
www.ics.uci.edu/prospective/vi/opportunities/entrepreneurship	incomplete
www.ics.uci.edu/~feldman	incomplete
www.ics.uci.edu/~diy4	incomplete
www.ics.uci.edu/computing/linux/security.php	complete
www.ics.uci.edu/~hyungiko	incomplete
www.ics.uci.edu/community/events/openhouse/index.html	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_07.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=const	incomplete
mhcid.ics.uci.edu/people/current-students	incomplete
www.ics.uci.edu/research2.html	incomplete
www.ics.uci.edu/%7Emajumder/students-N.html	incomplete
www.ics.uci.edu/facebook	complete
ngs.ics.uci.edu/personal/past-affiliations	incomplete
www.ics.uci.edu/lab_schedule/index.php	incomplete
www.ics.uci.edu/~guoqingx/courses/295/fall13	incomplete
intranet.ics.uci.edu/index.phtml?topic=%3CBIG%3EPlease+login%21%3C%2FBIG%3E%0A&state__=wcapp.help%2F%2F1518684670%2F%2F%2F%2F%2F%2675f4f7c037210627a97c7f5846b9eb55	incomplete
ngs.ics.uci.edu/partners/past-students	incomplete
www.ics.uci.edu/about/annualreport/2005-06/index.php	incomplete
www.ics.uci.edu/~enalisni	incomplete
www.ics.uci.edu/prospective/en/uci/campus	complete
www.ics.uci.edu/community/friends/OLD_index.php	incomplete
www.ics.uci.edu/ugrad/SAO_Events.php	incomplete
duttgroup.ics.uci.edu/doku.php/publications	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_15.html	incomplete
www.ics.uci.edu/research/applicants.html	incomplete
www.ics.uci.edu/~jutts/st390	incomplete
www.ics.uci.edu/MJCarey_PhD_Students_Supervised.html	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_TransferCredit.php	incomplete
www.ics.uci.edu/~stauro	incomplete
www.ics.uci.edu/events/175565496386487?acontext=%7B%22source%22%3A3%2C%22source_newsfeed_story_type%22%3A%22regular%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22newsfeed%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22feed_story%5C%22%2C%5C%22extra_data%5C%22%3A%5B%5D%7D%5D%22%2C%22has_source%22%3Atrue%7D&source=3&source_newsfeed_story_type=regular&action_history=%5B%7B%22surface%22%3A%22newsfeed%22%2C%22mechanism%22%3A%22feed_story%22%2C%22extra_data%22%3A%5B%5D%7D%5D&has_source=1&hc_ref=ARRf2Vf66FjZ6tJHQcY7hTbyGIZATxunx0P6NJ0kt8A9jRf9MsUO3U8tiPodplSI8q0	incomplete
www.ics.uci.edu/events/1992728694314499	incomplete
www.ics.uci.edu/UCIBrenICS/about	incomplete
hombao.ics.uci.edu?s=journal	incomplete
www.ics.uci.edu/UCIBrenICS?ref=page_internal	incomplete
www.ics.uci.edu/~rickl	incomplete
www.ics.uci.edu/%7Emajumder	incomplete
www.ics.uci.edu/~yunanc	incomplete
www.ics.uci.edu/faculty/area_systems.php	complete
www.ics.uci.edu/prospective/vi/degrees/computer-science-engineering	incomplete
vision.ics.uci.edu	incomplete
www.ics.uci.edu/prospective/en/degrees/computer-science	complete
www.ics.uci.edu/faculty/area_data.php	complete
www.ics.uci.edu/admissions/index.php	incomplete
www.ics.uci.edu/search/str/%E5%AD%A6%E9%99%A2%E4%B8%8E%E5%A4%A7%E5%AD%A6/keywords_pages?ref=page_about_category	incomplete
cml.ics.uci.edu?page=events&subPage=aiml	incomplete
www.ics.uci.edu/../community/alumni/index.php	incomplete
www.ics.uci.edu/ugrad/degrees/degree_se.php	complete
www.ics.uci.edu/~redmiles/students.html	incomplete
www.ics.uci.edu/faculty	complete
www.ics.uci.edu/grad/policies/GradPolicies_CPT_OPT.php	incomplete
www.ics.uci.edu/about/search/index.php	complete
www.ics.uci.edu/computing/email	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=thornton	incomplete
www.ics.uci.edu/grad/index.php	complete
www.ics.uci.edu/search/112204368792315/places-in/198503866828628/places/intersect	incomplete
www.ics.uci.edu/~redmiles/interests.html	incomplete
ngs.ics.uci.edu/teaching/past-courses	incomplete
www.ics.uci.edu/ICS/ics/community/events/competition	incomplete
www.ics.uci.edu/~mlevorat	incomplete
www.ics.uci.edu/prospective/ko	complete
www.ics.uci.edu/~fowlkes/publications.html	incomplete
www.ics.uci.edu/~express	incomplete
www.ics.uci.edu/labs_specs/index.php	incomplete
www.ics.uci.edu/~chenli	incomplete
www.ics.uci.edu/~franz	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ksquire	incomplete
www.ics.uci.edu/faculty/area_biomed.php	complete
www.ics.uci.edu/prospective/en/careers/graduate-school	incomplete
www.ics.uci.edu/ugrad/Computer_Acct_Backup.php	incomplete
emj.ics.uci.edu/papers	incomplete
www.ics.uci.edu/involved/project_class	complete
www.ics.uci.edu/community/news/articles/view_article?id=25	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=24	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=23	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=22	incomplete
www.ics.uci.edu/community/news/view_news?id=1148	incomplete
www.ics.uci.edu/community/news/articles/view_article?id=20	incomplete
www.ics.uci.edu/community/news/view_news?id=1146	incomplete
www.ics.uci.edu/community/news/view_news?id=1147	incomplete
www.ics.uci.edu/community/news/view_news?id=1144	incomplete
www.ics.uci.edu/community/news/view_news?id=1145	incomplete
www.ics.uci.edu/community/news/view_news?id=1142	incomplete
www.ics.uci.edu/community/news/view_news?id=1143	incomplete
www.ics.uci.edu/community/news/view_news?id=1140	incomplete
www.ics.uci.edu/community/news/view_news?id=1141	incomplete
www.ics.uci.edu/../computing/account/quota.php	incomplete
www.ics.uci.edu/computing/quarterlyAnnouncement/announcements-fall-2014.php	incomplete
www.ics.uci.edu/involved/leadership_council	complete
www.ics.uci.edu/~redmiles	complete
www.ics.uci.edu/about/equity	complete
www.ics.uci.edu/~jutts/azpsi.html	incomplete
www.ics.uci.edu/ugrad/degrees/Second_BA_INF.php	incomplete
www.ics.uci.edu/computing/contact/who.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=lopes	complete
www.ics.uci.edu/%7elab/schedules/189.html	incomplete
www.ics.uci.edu/project_class.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=bnan	complete
www.ics.uci.edu/computing/linux/gsu.php	complete
ngs.ics.uci.edu/personal	incomplete
www.ics.uci.edu/MJCarey_Honors.html	incomplete
emj.ics.uci.edu/wp-login.php	incomplete
www.ics.uci.edu/~taylor	incomplete
www.ics.uci.edu/~marios	incomplete
www.ics.uci.edu/sao/index.php	complete
www.ics.uci.edu/UCIBrenICS/posts/10155395303096909	incomplete
www.ics.uci.edu/~guoqingx/asplos-tutorial/main.html	incomplete
www.ics.uci.edu/faculty/area/area_social.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mguindan	incomplete
www.ics.uci.edu/community/index.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=judithgr	incomplete
www.ics.uci.edu/about/bren/gallery/gallery_03_jpg.php	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=gopi	incomplete
www.ics.uci.edu/prospective/ko/admissions/freshmen	incomplete
www.ics.uci.edu/~jutts/st108	incomplete
www.ics.uci.edu/~qliu1/nips13_workshop	incomplete
sli.ics.uci.edu/Ihler-Photos/Main	incomplete
www.ics.uci.edu/grad/admissions/Prospective_Re-applying.php	complete
www.ics.uci.edu/community/events/openhouse/building.html	incomplete
www.ics.uci.edu/prospective/zh-tw/admissions/freshmen	incomplete
www.ics.uci.edu/~bic	incomplete
www.ics.uci.edu/prospective/vi/degrees/ics-undeclared-pre-major	incomplete
www.ics.uci.edu/community/news/student_blogs	complete
www.ics.uci.edu/~nardi	incomplete
www.ics.uci.edu/computing/thunderbird_Gmail.php	incomplete
www.ics.uci.edu/teaching.html	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=gmark	incomplete
www.ics.uci.edu/grad/funding/index.php	complete
www.ics.uci.edu/about/bren/index.php	complete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=mbdillen	incomplete
www.ics.uci.edu/ugrad/policies/Withdrawal_Readmission	complete
www.ics.uci.edu/faculty/area/index.php	complete
www.ics.uci.edu/%7Emajumder/project.html	incomplete
evoke.ics.uci.edu/newsite?page_id=219	complete
www.ics.uci.edu/projects/CompilerML.html	incomplete
www.ics.uci.edu/faculty/index.php	complete
www.ics.uci.edu/community/news/press/view_press?id=161	complete
www.ics.uci.edu/community/news/press/view_press?id=160	complete
www.ics.uci.edu/community/news/press/view_press?id=163	complete
www.ics.uci.edu/community/news/press/view_press?id=162	complete
www.ics.uci.edu/community/news/press/view_press?id=165	complete
www.ics.uci.edu/community/news/press/view_press?id=164	complete
www.ics.uci.edu/community/news/press/view_press?id=167	complete
www.ics.uci.edu/community/news/press/view_press?id=166	complete
hombao.ics.uci.edu?s=projects	incomplete
mhcid.ics.uci.edu/people/industry-advisory-board	incomplete
mcs.ics.uci.edu/career/additional-skills-resources	incomplete
emj.ics.uci.edu/comments/feed	incomplete
computableplant.ics.uci.edu/papers/2004-KumarBentleyAbstract.html	incomplete
www.ics.uci.edu/ugrad/Credit By Exam Information.php	incomplete
www.ics.uci.edu/ugrad/Course_Outside_UCI.php	incomplete
www.ics.uci.edu/prospective/en/careers/internships	incomplete
sherlock.ics.uci.edu/pub.html	incomplete
emj.ics.uci.edu/projects/computational-biology-projects/computable-plant-project	incomplete
gats.ics.uci.edu/tracker/index.php	incomplete
www.ics.uci.edu/ugrad/policies/Grade_Options.php	complete
www.ics.uci.edu/grad/degrees/degree_cs.php	complete
www.ics.uci.edu/faculty/area/area_compdesign.php	incomplete
www.ics.uci.edu/~sysarch/projects/FPGA.html	incomplete
www.ics.uci.edu/ugrad/policies/Computer_Acct_Backup.php	complete
www.ics.uci.edu/~jutts/110-201	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=ksalen	incomplete
www.ics.uci.edu/~jutts/is8c	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=franz	incomplete
www.ics.uci.edu/degrees/index.php	complete
www.ics.uci.edu/faculty/area/area_network.php	incomplete
www.ics.uci.edu/about/search/search_dept_in4matx.php	incomplete
www.ics.uci.edu/UCIBrenICS/community	incomplete
www.ics.uci.edu/ugrad/courses/index.php	complete
www.ics.uci.edu/computing/renewal.php	incomplete
ngs.ics.uci.edu/partners	incomplete
www.ics.uci.edu/personal	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_EnrollmentStatus.php	incomplete
malek.ics.uci.edu	incomplete
